gene_stable_id	accession	gene_display_label	gene_desc	gene_biotype	chr_name	gene_start	gene_end	gene_strand	gene_source	gene_version	trans_stable_id	prot_stable_id	display_label	info_type	target_chembl_id	db_source	target_type	pref_name	action_types	molecue_summary	max_molecule_phase_for_target	priority	drug_type	status
ENSG00000113600	P02748	C9	complement component 9 [Source:HGNC Symbol;Acc:1358]	protein_coding	5	39284364	39424970	-1	ensembl_havana	6	ENST00000263408	ENSP00000263408	CO9_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000113712	P48729	CSNK1A1	casein kinase 1, alpha 1 [Source:HGNC Symbol;Acc:2451]	protein_coding	5	148871760	148931007	-1	ensembl_havana	12	ENST00000515768|ENST00000377843	ENSP00000421689|ENSP00000367074	KC1A_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000113721	P09619	PDGFRB	platelet-derived growth factor receptor, beta polypeptide [Source:HGNC Symbol;Acc:8804]	protein_coding	5	149493400	149535435	-1	ensembl_havana	9	ENST00000261799	ENSP00000261799	PGFRB_HUMAN	DIRECT	CHEMBL1913	SWISS-PROT	SINGLE PROTEIN	Platelet-derived growth factor receptor beta	INHIBITOR	CHEMBL1421 [DASATINIB][4][INHIBITOR][Small molecule]|CHEMBL1200485 [SORAFENIB TOSYLATE][4][INHIBITOR][Small molecule]|CHEMBL1642 [IMATINIB MESYLATE][4][INHIBITOR][Small molecule]|CHEMBL3545427 [CM-082][2][INHIBITOR][Small molecule]|CHEMBL3545196 [PD-0166285][1][INHIBITOR][Small molecule]|CHEMBL1980391 [RG-1530][1][INHIBITOR][Small molecule]|CHEMBL3545088 [PUQUITINIB][1][INHIBITOR][Small molecule]|CHEMBL3545332 [CEP-2563][1][INHIBITOR][Small molecule]|CHEMBL3545021 [ANLOTINIB][2][INHIBITOR][Small molecule]|CHEMBL2079588 [TELATINIB][2][INHIBITOR][Small molecule]|CHEMBL3545155 [JI-101][2][INHIBITOR][Small molecule]|CHEMBL124660 [TANDUTINIB][2][INHIBITOR][Small molecule]|CHEMBL403989 [TG100-801][2][INHIBITOR][Small molecule]|CHEMBL2109544 [CDP-860][2][INHIBITOR][Antibody]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000113721	P09619	PDGFRB	platelet-derived growth factor receptor, beta polypeptide [Source:HGNC Symbol;Acc:8804]	protein_coding	5	149493400	149535435	-1	ensembl_havana	9	ENST00000261799	ENSP00000261799	PGFRB_HUMAN	DIRECT	CHEMBL2095189	SWISS-PROT	PROTEIN COMPLEX	Platelet-derived growth factor receptor	AGONIST|INHIBITOR	CHEMBL1201556 [BECAPLERMIN][4][AGONIST][Protein]|CHEMBL1201733 [PAZOPANIB HYDROCHLORIDE][4][INHIBITOR][Small molecule]|CHEMBL1946170 [REGORAFENIB][4][INHIBITOR][Small molecule]|CHEMBL1567 [SUNITINIB MALATE][4][INHIBITOR][Small molecule]|CHEMBL3039504 [NINTEDANIB ESYLATE][4][INHIBITOR][Small molecule]|CHEMBL52885 [ENMD-981693][2][INHIBITOR][Small molecule]|CHEMBL3545160 [SU-14813][2][INHIBITOR][Small molecule]|CHEMBL1721885 [SU-014813][2][INHIBITOR][Small molecule]|CHEMBL1980297 [ILORASERTIB][2][INHIBITOR][Small molecule]|CHEMBL2180604 [TAK-593][1][INHIBITOR][Small molecule]|CHEMBL2105728 [CRENOLANIB][3][INHIBITOR][Small molecule]|CHEMBL1230609 [FORETINIB][2][INHIBITOR][Small molecule]|CHEMBL3545026 [FAMITINIB][3][INHIBITOR][Small molecule]|CHEMBL3545401 [X-82][2][INHIBITOR][Small molecule]|CHEMBL3545402 [XL-820][2][INHIBITOR][Small molecule]|CHEMBL3545285 [XL-999][2][INHIBITOR][Small molecule]|CHEMBL1908391 [MASITINIB][3][INHIBITOR][Small molecule]|CHEMBL223360 [LINIFANIB][3][INHIBITOR][Small molecule]|CHEMBL576982 [QUIZARTINIB][3][INHIBITOR][Small molecule]|CHEMBL491473 [CEDIRANIB][3][INHIBITOR][Small molecule]|CHEMBL608533 [MIDOSTAURIN][4][INHIBITOR][Small molecule]|CHEMBL101253 [VATALANIB][3][INHIBITOR][Small molecule]|CHEMBL274654 [ORANTINIB][3][INHIBITOR][Small molecule]|CHEMBL522892 [DOVITINIB][3][INHIBITOR][Small molecule]|CHEMBL572881 [MOTESANIB][3][INHIBITOR][Small molecule]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000113749	P25021	HRH2	histamine receptor H2 [Source:HGNC Symbol;Acc:5183]	protein_coding	5	175085033	175113245	1	ensembl_havana	5	ENST00000377291|ENST00000231683	ENSP00000366506|ENSP00000231683	HRH2_HUMAN	DIRECT	CHEMBL1941	SWISS-PROT	SINGLE PROTEIN	Histamine H2 receptor	ANTAGONIST|AGONIST	CHEMBL902 [FAMOTIDINE][4][ANTAGONIST][Small molecule]|CHEMBL1201051 [CIMETIDINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200949 [BETAZOLE HYDROCHLORIDE][4][AGONIST][Small molecule]|CHEMBL3183075 [NIZATIDINE][4][ANTAGONIST][Small molecule]|CHEMBL2110372 [RANITIDINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL30 [CIMETIDINE][4][ANTAGONIST][Small molecule]|CHEMBL2111286 [RANITIDINE BISMUTH CITRATE][4][ANTAGONIST][Small molecule]|CHEMBL1200988 [METHANTHELINE BROMIDE][4][ANTAGONIST][Small molecule]|CHEMBL1689 [TOLAZOLINE HYDROCHLORIDE][4][AGONIST][Small molecule]|CHEMBL1742471 [EBROTIDINE][4][ANTAGONIST][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000113851	Q96SW2	CRBN	cereblon [Source:HGNC Symbol;Acc:30185]	protein_coding	3	3190676	3221394	-1	ensembl_havana	9	ENST00000231948|ENST00000432408	ENSP00000231948|ENSP00000412499	CRBN_HUMAN	DIRECT	CHEMBL3833061	SWISS-PROT	PROTEIN COMPLEX	CRL4(CRBN) E3 ubiquitin ligase	INHIBITOR	CHEMBL468 [THALIDOMIDE][4][INHIBITOR][Small molecule]|CHEMBL848 [LENALIDOMIDE][4][INHIBITOR][Small molecule]|CHEMBL43452 [POMALIDOMIDE][4][INHIBITOR][Small molecule]	4	1	SMALL_MOL	ANNA_NEW
ENSG00000113889	P01042	KNG1	kininogen 1 [Source:HGNC Symbol;Acc:6383]	protein_coding	3	186435065	186461743	1	ensembl_havana	7	ENST00000287611|ENST00000265023|ENST00000447445	ENSP00000287611|ENSP00000265023|ENSP00000396025	KNG1_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000113905	P04196	HRG	histidine-rich glycoprotein [Source:HGNC Symbol;Acc:5181]	protein_coding	3	186378005	186396029	1	ensembl_havana	4	ENST00000232003	ENSP00000232003	HRG_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000114013	P42081	CD86	CD86 molecule [Source:HGNC Symbol;Acc:1705]	protein_coding	3	121774213	121839983	1	ensembl_havana	11	ENST00000469710|ENST00000493101|ENST00000330540|ENST00000393627	ENSP00000418988|ENSP00000420230|ENSP00000332049|ENSP00000377248	CD86_HUMAN	DIRECT	CHEMBL2364156	SWISS-PROT	SINGLE PROTEIN	T-lymphocyte activation antigen CD86	INHIBITOR	CHEMBL1742990 [BELATACEPT][4][INHIBITOR][Protein]|CHEMBL1201823 [ABATACEPT][4][INHIBITOR][Protein]	4	1	BIO_MOL	ORIGINAL
ENSG00000114124	Q8WTQ7	GRK7	G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:17031]	protein_coding	3	141496990	141537332	1	ensembl_havana	2	ENST00000264952	ENSP00000264952	GRK7_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000114166	Q92831	KAT2B	K(lysine) acetyltransferase 2B [Source:HGNC Symbol;Acc:8638]	protein_coding	3	20081515	20195896	1	ensembl_havana	7	ENST00000263754	ENSP00000263754	KAT2B_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000114200	P06276	BCHE	butyrylcholinesterase [Source:HGNC Symbol;Acc:983]	protein_coding	3	165490692	165555260	-1	ensembl_havana	5	ENST00000264381	ENSP00000264381	CHLE_HUMAN	DIRECT	CHEMBL1914	SWISS-PROT	SINGLE PROTEIN	Butyrylcholinesterase	INHIBITOR	CHEMBL2105345 [PROPANIDID][4][INHIBITOR][Small molecule]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000114200	P06276	BCHE	butyrylcholinesterase [Source:HGNC Symbol;Acc:983]	protein_coding	3	165490692	165555260	-1	ensembl_havana	5	ENST00000264381	ENSP00000264381	CHLE_HUMAN	DIRECT	CHEMBL2095233	SWISS-PROT	SELECTIVITY GROUP	Cholinesterases; ACHE & BCHE	INHIBITOR	CHEMBL215645 [RIVASTIGMINE TARTRATE][4][INHIBITOR][Small molecule]|CHEMBL636 [RIVASTIGMINE][4][INHIBITOR][Small molecule]|CHEMBL1677 [TACRINE HYDROCHLORIDE][4][INHIBITOR][Small molecule]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000114204	O75830	SERPINI2	serpin peptidase inhibitor, clade I (pancpin), member 2 [Source:HGNC Symbol;Acc:8945]	protein_coding	3	167159577	167196792	-1	ensembl_havana	10	ENST00000476257|ENST00000461846|ENST00000471111|ENST00000264677	ENSP00000420621|ENSP00000417692|ENSP00000419407|ENSP00000264677	SPI2_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000114251	P41221	WNT5A	wingless-type MMTV integration site family, member 5A [Source:HGNC Symbol;Acc:12784]	protein_coding	3	55499743	55523973	-1	ensembl_havana	9	ENST00000474267|ENST00000497027|ENST00000264634	ENSP00000417310|ENSP00000420104|ENSP00000264634	WNT5A_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000114270	Q02388	COL7A1	collagen, type VII, alpha 1 [Source:HGNC Symbol;Acc:2214]	protein_coding	3	48601506	48632700	-1	ensembl_havana	11	ENST00000328333|ENST00000454817	ENSP00000332371|ENSP00000412569	CO7A1_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000114279	P61328	FGF12	fibroblast growth factor 12 [Source:HGNC Symbol;Acc:3668]	protein_coding	3	191857184	192485553	-1	ensembl_havana	9	ENST00000445105|ENST00000454309|ENST00000450716|ENST00000264730	ENSP00000393686|ENSP00000413496|ENSP00000397635|ENSP00000264730	FGF12_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000114378	Q12794	HYAL1	hyaluronoglucosaminidase 1 [Source:HGNC Symbol;Acc:5320]	protein_coding	3	50337320	50349812	-1	ensembl_havana	12	ENST00000395144|ENST00000266031|ENST00000320295|ENST00000395143|ENST00000457214|ENST00000447605	ENSP00000378576|ENSP00000266031|ENSP00000346068|ENSP00000378575|ENSP00000393358|ENSP00000390149	HYAL1_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000114391	P83731	RPL24	ribosomal protein L24 [Source:HGNC Symbol;Acc:10325]	protein_coding	3	101399935	101405626	-1	ensembl_havana	8	ENST00000394077	ENSP00000377640	RL24_HUMAN	DIRECT	CHEMBL3987582	SWISS-PROT	PROTEIN NUCLEIC-ACID COMPLEX	80S Ribosome	INHIBITOR	CHEMBL2109124 [DORLIMOMAB ARITOX][1][INHIBITOR][Antibody]	1	2	BIO_MOL	CHEMBL_MECHANISM
ENSG00000114491	P11172	UMPS	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:12563]	protein_coding	3	124449213	124464040	1	ensembl_havana	9	ENST00000232607|ENST00000536109|ENST00000538242|ENST00000413078	ENSP00000232607|ENSP00000443577|ENSP00000444988|ENSP00000397965	UMPS_HUMAN	DIRECT	CHEMBL5216	SWISS-PROT	SINGLE PROTEIN	Uridine 5'-monophosphate synthase	INHIBITOR	CHEMBL515914 [AZARIBINE][4][INHIBITOR][Small molecule]	4	2	SMALL_MOL	ORIGINAL
ENSG00000114646	O95196	CSPG5	chondroitin sulfate proteoglycan 5 (neuroglycan C) [Source:HGNC Symbol;Acc:2467]	protein_coding	3	47603729	47622282	-1	ensembl_havana	5	ENST00000456150|ENST00000383738|ENST00000264723	ENSP00000392096|ENSP00000373244|ENSP00000264723	CSPG5_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000114648	O94889	KLHL18	kelch-like family member 18 [Source:HGNC Symbol;Acc:29120]	protein_coding	3	47324407	47388306	1	ensembl_havana	7	ENST00000232766	ENSP00000232766	KLH18_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000114670	Q8NG66	NEK11	NIMA-related kinase 11 [Source:HGNC Symbol;Acc:18593]	protein_coding	3	130745694	131069309	1	ensembl_havana	9	ENST00000510688|ENST00000511262|ENST00000383366|ENST00000507910|ENST00000508196|ENST00000429253|ENST00000356918	ENSP00000423458|ENSP00000425114|ENSP00000372857|ENSP00000426662|ENSP00000421851|ENSP00000397180|ENSP00000349389	NEK11_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000114698	Q9NRQ2	PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:16497]	protein_coding	3	145910126	145968966	-1	ensembl_havana	10	ENST00000354952|ENST00000433593|ENST00000446574|ENST00000493382	ENSP00000347038|ENSP00000415605|ENSP00000399315|ENSP00000419040	PLS4_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000114738	Q16644	MAPKAPK3	mitogen-activated protein kinase-activated protein kinase 3 [Source:HGNC Symbol;Acc:6888]	protein_coding	3	50648951	50686720	1	ensembl_havana	6	ENST00000446044|ENST00000357955	ENSP00000396467|ENSP00000350639	MAPK3_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000114739	Q13705	ACVR2B	activin A receptor, type IIB [Source:HGNC Symbol;Acc:174]	protein_coding	3	38495342	38534633	1	ensembl_havana	9	ENST00000352511	ENSP00000340361	AVR2B_HUMAN	DIRECT	CHEMBL5466	SWISS-PROT	SINGLE PROTEIN	Activin receptor type-2B	ANTAGONIST	CHEMBL3137353 [BIMAGRUMAB][3][ANTAGONIST][Antibody]|CHEMBL3039545 [LUSPATERCEPT][3][ANTAGONIST][Protein]	3	2	SMALL_MOL	ORIGINAL
ENSG00000114770	O15440	ABCC5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:HGNC Symbol;Acc:56]	protein_coding	3	183637722	183735803	-1	ensembl_havana	12	ENST00000334444|ENST00000443376|ENST00000392579|ENST00000382494	ENSP00000333926|ENSP00000416840|ENSP00000376358|ENSP00000371934	MRP5_HUMAN	DIRECT								1	ADME | SMALL_MOL	ORIGINAL
ENSG00000114796	Q6TFL4	KLHL24	kelch-like family member 24 [Source:HGNC Symbol;Acc:25947]	protein_coding	3	183353356	183402265	1	ensembl_havana	11	ENST00000242810|ENST00000454652|ENST00000476808	ENSP00000242810|ENSP00000395012|ENSP00000419010	KLH24_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000114812	P32241	VIPR1	vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:12694]	protein_coding	3	42530791	42579059	1	ensembl_havana	8	ENST00000433647|ENST00000325123|ENST00000543411|ENST00000438259	ENSP00000394950|ENSP00000327246|ENSP00000445701|ENSP00000415371	VIPR1_HUMAN	DIRECT								2	BIO_MOL	ORIGINAL
ENSG00000114854	P63316	TNNC1	troponin C type 1 (slow) [Source:HGNC Symbol;Acc:11943]	protein_coding	3	52485118	52488086	-1	ensembl_havana	3	ENST00000232975	ENSP00000232975	TNNC1_HUMAN	DIRECT	CHEMBL2095202	SWISS-PROT	PROTEIN COMPLEX	Troponin, cardiac muscle	POSITIVE MODULATOR	CHEMBL2051955 [LEVOSIMENDAN][3][POSITIVE MODULATOR][Small molecule]	3	2	SMALL_MOL	ORIGINAL
ENSG00000114857	P30414	NKTR	natural killer-tumor recognition sequence [Source:HGNC Symbol;Acc:7833]	protein_coding	3	42642106	42690227	1	ensembl_havana	13	ENST00000232978	ENSP00000232978	NKTR_HUMAN	DIRECT								2	BIO_MOL	ORIGINAL
ENSG00000114859	P51788	CLCN2	chloride channel, voltage-sensitive 2 [Source:HGNC Symbol;Acc:2020]	protein_coding	3	184063973	184079439	-1	ensembl_havana	10	ENST00000265593|ENST00000344937|ENST00000434054|ENST00000457512|ENST00000423355	ENSP00000265593|ENSP00000345056|ENSP00000400425|ENSP00000391928|ENSP00000412226	CLCN2_HUMAN	DIRECT	CHEMBL1628478	SWISS-PROT	SINGLE PROTEIN	Chloride channel protein 2	OPENER|ACTIVATOR	CHEMBL1201134 [LUBIPROSTONE][4][OPENER][Small molecule]|CHEMBL2103799 [COBIPROSTONE][2][ACTIVATOR][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000114904	P51957	NEK4	NIMA-related kinase 4 [Source:HGNC Symbol;Acc:11399]	protein_coding	3	52744800	52804965	-1	ensembl_havana	8	ENST00000233027|ENST00000383721|ENST00000535191	ENSP00000233027|ENSP00000373227|ENSP00000437703	NEK4_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000114923	P48751	SLC4A3	solute carrier family 4 (anion exchanger), member 3 [Source:HGNC Symbol;Acc:11029]	protein_coding	2	220492049	220506702	1	ensembl_havana	12	ENST00000358055|ENST00000373760|ENST00000273063|ENST00000317151|ENST00000373762	ENSP00000350756|ENSP00000362865|ENSP00000273063|ENSP00000314006|ENSP00000362867	B3A3_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000114948	O75077	ADAM23	ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:202]	protein_coding	2	207308263	207485851	1	ensembl_havana	8	ENST00000264377|ENST00000374416	ENSP00000264377|ENSP00000363537	ADA23_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000114999	Q8NG68	TTL	tubulin tyrosine ligase [Source:HGNC Symbol;Acc:21586]	protein_coding	2	113239731	113299316	1	ensembl_havana	7	ENST00000233336	ENSP00000233336	TTL_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000115008	P01583	IL1A	interleukin 1, alpha [Source:HGNC Symbol;Acc:5991]	protein_coding	2	113531492	113542167	-1	ensembl_havana	5	ENST00000263339	ENSP00000263339	IL1A_HUMAN	DIRECT	CHEMBL3580496	SWISS-PROT	SINGLE PROTEIN	Interleukin-1 alpha	INHIBITOR	CHEMBL2109653 [RA-18C3][3][INHIBITOR][Antibody]	3	1	BIO_MOL	ORIGINAL
ENSG00000115009	P78556	CCL20	chemokine (C-C motif) ligand 20 [Source:HGNC Symbol;Acc:10619]	protein_coding	2	228678558	228682272	1	ensembl_havana	7	ENST00000409189|ENST00000358813	ENSP00000386273|ENSP00000351671	CCL20_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000115085	P43403	ZAP70	zeta-chain (TCR) associated protein kinase 70kDa [Source:HGNC Symbol;Acc:12858]	protein_coding	2	98330023	98356325	1	ensembl_havana	9	ENST00000264972|ENST00000451498|ENST00000442208	ENSP00000264972|ENSP00000400475|ENSP00000411141	ZAP70_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000115138	P01189	POMC	proopiomelanocortin [Source:HGNC Symbol;Acc:9201]	protein_coding	2	25383722	25391772	-1	ensembl_havana	6	ENST00000405623|ENST00000264708|ENST00000395826|ENST00000380794	ENSP00000384092|ENSP00000264708|ENSP00000379170|ENSP00000370171	COLI_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000115159	P43304	GPD2	glycerol-3-phosphate dehydrogenase 2 (mitochondrial) [Source:HGNC Symbol;Acc:4456]	protein_coding	2	157291802	157470247	1	ensembl_havana	11	ENST00000310454|ENST00000438166|ENST00000409674|ENST00000409861	ENSP00000308610|ENSP00000409708|ENSP00000386425|ENSP00000386626	GPDM_HUMAN	DIRECT	CHEMBL3391681	SWISS-PROT	SINGLE PROTEIN	Mitochondrial glycerol-3-phosphate dehydrogenase	INHIBITOR	CHEMBL1703 [METFORMIN HYDROCHLORIDE][4][INHIBITOR][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000115170	Q04771	ACVR1	activin A receptor, type I [Source:HGNC Symbol;Acc:171]	protein_coding	2	158592958	158732374	-1	ensembl_havana	9	ENST00000263640|ENST00000409283|ENST00000410057|ENST00000434821	ENSP00000263640|ENSP00000387273|ENSP00000387127|ENSP00000405004	ACVR1_HUMAN	DIRECT								1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000115216	Q9UHY1	NRBP1	nuclear receptor binding protein 1 [Source:HGNC Symbol;Acc:7993]	protein_coding	2	27650657	27665126	1	ensembl_havana	9	ENST00000233557|ENST00000379852	ENSP00000233557|ENSP00000369181	NRBP_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000115221	P18564	ITGB6	integrin, beta 6 [Source:HGNC Symbol;Acc:6161]	protein_coding	2	160956177	161128399	-1	ensembl_havana	6	ENST00000283249|ENST00000409872	ENSP00000283249|ENSP00000386367	ITB6_HUMAN	DIRECT	CHEMBL2111416	SWISS-PROT	PROTEIN COMPLEX	Integrin alpha-V/beta-6	INHIBITOR|ANTAGONIST	CHEMBL2109621 [ABITUZUMAB][2][INHIBITOR][Antibody]|CHEMBL2109623 [STX-100][2][INHIBITOR][Antibody]|CHEMBL1743032 [INTETUMUMAB][2][ANTAGONIST][Antibody]	2	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000115232	P13612	ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor) [Source:HGNC Symbol;Acc:6140]	protein_coding	2	182321929	182400914	1	ensembl_havana	9	ENST00000397033	ENSP00000380227	ITA4_HUMAN	DIRECT	CHEMBL1907599	SWISS-PROT	PROTEIN COMPLEX	Integrin alpha-4/beta-1	INHIBITOR|ANTAGONIST	CHEMBL1201607 [NATALIZUMAB][4][INHIBITOR][Antibody]|CHEMBL2104967 [FIRATEGRAST][2][ANTAGONIST][Small molecule]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000115232	P13612	ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor) [Source:HGNC Symbol;Acc:6140]	protein_coding	2	182321929	182400914	1	ensembl_havana	9	ENST00000397033	ENSP00000380227	ITA4_HUMAN	DIRECT	CHEMBL2095184	SWISS-PROT	PROTEIN COMPLEX	Integrin alpha-4/beta-7	INHIBITOR|ANTAGONIST	CHEMBL1201607 [NATALIZUMAB][4][INHIBITOR][Antibody]|CHEMBL1743087 [VEDOLIZUMAB][4][INHIBITOR][Antibody]|CHEMBL2104967 [FIRATEGRAST][2][ANTAGONIST][Small molecule]|CHEMBL2109628 [AMG-181][1][INHIBITOR][Antibody]|CHEMBL3137351 [ABRILUMAB][2][INHIBITOR][Antibody]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000115233	O00487	PSMD14	proteasome (prosome, macropain) 26S subunit, non-ATPase, 14 [Source:HGNC Symbol;Acc:16889]	protein_coding	2	162164549	162268228	1	ensembl_havana	7	ENST00000409682	ENSP00000386541	PSDE_HUMAN	DIRECT	CHEMBL2364701	SWISS-PROT	PROTEIN COMPLEX	26S proteosome	INHIBITOR	CHEMBL451887 [CARFILZOMIB][4][INHIBITOR][Protein]|CHEMBL325041 [BORTEZOMIB][4][INHIBITOR][Small molecule]|CHEMBL3545432 [IXAZOMIB CITRATE][4][INHIBITOR][Small molecule]|CHEMBL2103884 [OPROZOMIB][1][INHIBITOR][Small molecule]	4	2	SMALL_MOL	ORIGINAL
ENSG00000115252	P54750	PDE1A	phosphodiesterase 1A, calmodulin-dependent [Source:HGNC Symbol;Acc:8774]	protein_coding	2	183004763	183387919	-1	ensembl_havana	14	ENST00000435564|ENST00000409365|ENST00000410103|ENST00000331935|ENST00000346717|ENST00000358139|ENST00000351439|ENST00000456212	ENSP00000410309|ENSP00000386767|ENSP00000387037|ENSP00000331574|ENSP00000329112|ENSP00000350858|ENSP00000309269|ENSP00000408874	PDE1A_HUMAN	DIRECT	CHEMBL2363066	SWISS-PROT	PROTEIN FAMILY	3',5'-cyclic phosphodiesterase	INHIBITOR	CHEMBL628 [PENTOXIFYLLINE][4][INHIBITOR][Small molecule]|CHEMBL932 [DIPYRIDAMOLE][4][INHIBITOR][Small molecule]	4	2	SMALL_MOL	ORIGINAL
ENSG00000115263	P01275	GCG	glucagon [Source:HGNC Symbol;Acc:4191]	protein_coding	2	162999392	163008914	-1	ensembl_havana	10	ENST00000418842|ENST00000375497	ENSP00000387662|ENSP00000364647	GLUC_HUMAN	DIRECT								2	BIO_MOL	ANNA_UPDATED
ENSG00000115268	P62841	RPS15	ribosomal protein S15 [Source:HGNC Symbol;Acc:10388]	protein_coding	19	1438358	1440583	1	ensembl_havana	5	ENST00000586686	ENSP00000467676	RS15_HUMAN	DIRECT	CHEMBL3987582	SWISS-PROT	PROTEIN NUCLEIC-ACID COMPLEX	80S Ribosome	INHIBITOR	CHEMBL2109124 [DORLIMOMAB ARITOX][1][INHIBITOR][Antibody]	1	2	BIO_MOL	CHEMBL_MECHANISM
ENSG00000115286	O75251	NDUFS7	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase) [Source:HGNC Symbol;Acc:7714]	protein_coding	19	1383526	1395583	1	ensembl_havana	15	ENST00000233627	ENSP00000233627	NDUS7_HUMAN	DIRECT	CHEMBL2363065	SWISS-PROT	PROTEIN COMPLEX	Mitochondrial complex I (NADH dehydrogenase)	INHIBITOR	CHEMBL1703 [METFORMIN HYDROCHLORIDE][4][INHIBITOR][Small molecule]|CHEMBL3545320 [ME-344][1][INHIBITOR][Small molecule]|CHEMBL3545135 [NV-128][1][INHIBITOR][Small molecule]	4	1	SMALL_MOL	CHEMBL_MECHANISM
ENSG00000115310	Q9NQC3	RTN4	reticulon 4 [Source:HGNC Symbol;Acc:14085]	protein_coding	2	55199325	55339757	-1	ensembl_havana	13	ENST00000394609|ENST00000405240|ENST00000357376|ENST00000337526|ENST00000317610|ENST00000357732|ENST00000394611|ENST00000404909	ENSP00000378107|ENSP00000384471|ENSP00000349944|ENSP00000337838|ENSP00000322147|ENSP00000350365|ENSP00000378109|ENSP00000385650	RTN4_HUMAN	DIRECT	CHEMBL3712895	SWISS-PROT	SINGLE PROTEIN	Reticulon-4	INHIBITOR	CHEMBL2108679 [OZANEZUMAB][2][INHIBITOR][Antibody]|CHEMBL1742987 [ATINUMAB][1][INHIBITOR][Antibody]	2	1	BIO_MOL	ORIGINAL
ENSG00000115318	P58215	LOXL3	lysyl oxidase-like 3 [Source:HGNC Symbol;Acc:13869]	protein_coding	2	74759541	74782817	-1	ensembl_havana	7	ENST00000264094	ENSP00000264094	LOXL3_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
